Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Session,Trial Order,Date,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Non-functional,Left box,Proximity,,STATE,191.181,193.364,2.183,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Non-functional,Midd box,Proximity,,STATE,192.449,193.245,0.796,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Non-functional,Right box (front),Proximity,,STATE,193.245,195.27,2.025,,
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Non-functional,Midd box,Proximity,,STATE,193.364,193.844,0.48,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Non-functional,Fiddling with wood,Fiddling,,STATE,193.62,194.994,1.374,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Non-functional,Trial type,,STATE,193.673,235.898,42.225,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Testing compartment,Compartment,,STATE,193.673,204.018,10.345,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Arriving at start of trial,Movement,,STATE,193.673,195.098,1.425,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Functional,Food to end of trial,Time spent,,STATE,193.692,239.967,46.275,,
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Non-functional,Right box (front),Proximity,,STATE,193.844,200.721,6.877,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Functional,Midd box,Proximity,,STATE,194.066,194.119,0.053,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Functional,Left box,Proximity,,STATE,194.119,195.647,1.528,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,Non-functional,Non-functional,Trial type,,STATE,194.215,238.015,43.8,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,Non-functional,Testing compartment,Compartment,,STATE,194.215,234.615,40.4,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,Non-functional,Arriving at start of trial,Movement,,STATE,194.215,195.339,1.124,,
ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:19,ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.2.22ESExpS5.MTS.re-encoded.1920px.800k.avi,308.68,25,Fay,5,2,11222,Non-functional,Fiddling with wood,Fiddling,,STATE,195.093,200.193,5.1,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Solve to food,Time spent,,STATE,195.098,200.638,5.54,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Fiddling with wood,Fiddling,,STATE,195.098,196.788,1.69,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Right box (front),Proximity,,STATE,195.098,200.692,5.594,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Non-functional,Right box (side),Proximity,,STATE,195.27,197.724,2.454,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,Non-functional,Solve to food,Time spent,,STATE,195.339,200.815,5.476,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,Non-functional,Right box (front),Proximity,,STATE,195.339,196.38,1.041,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Non-functional,Non-functional,Trial type,,STATE,195.75,238.829,43.079,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Non-functional,Testing compartment,Compartment,,STATE,195.75,234.157,38.407,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Non-functional,Arriving at start of trial,Movement,,STATE,195.75,197.425,1.675,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,Non-functional,Midd box,Proximity,,STATE,196.38,197.254,0.874,,
ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:00,ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.11.22ESExpS1.MTS.re-encoded.1920px.800k.avi,338.92,25,Skipper,1,1,101122,Functional,Waiting compartment,Compartment,,STATE,196.418,230.219,33.801,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Non-functional,Non-functional,Trial type,,STATE,196.85,242.62,45.77,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Non-functional,Testing compartment,Compartment,,STATE,196.85,208.484,11.634,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Non-functional,Arriving at start of trial,Movement,,STATE,196.85,198.224,1.374,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Functional,Trial type,,STATE,197.181,303.195,106.014,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Testing compartment,Compartment,,STATE,197.181,243.74,46.559,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Arriving at start of trial,Movement,,STATE,197.181,198.455,1.274,,
ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,27/01/2023 13:47,ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityPaul10.7.22ESExpS3.MTS.re-encoded.1920px.800k.avi,327.4,25,Paul,3,2,10722,Non-functional,Right box (front),Proximity,,STATE,197.254,200.879,3.625,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Non-functional,Solve to food,Time spent,,STATE,197.425,201.958,4.533,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Non-functional,Fiddling with wood,Fiddling,,STATE,197.425,199.577,2.152,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Non-functional,Right box (front),Proximity,,STATE,197.425,200.033,2.608,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Non-functional,Solve to food,Time spent,,STATE,198.224,200.76,2.536,,
ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:06,ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityMali12.6.22ESExpS5.MTS.re-encoded.1920px.800k.avi,353.32,25,Mali,5,2,12622,Non-functional,Right box (front),Proximity,,STATE,198.224,200.76,2.536,,
ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:40,ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k.avi,289.96,25,Fay,8,2,111522,Non-functional,Left box,Proximity,,STATE,198.255,198.557,0.302,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Solve to food,Time spent,,STATE,198.455,258.165,59.71,,
ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,31/01/2023 09:05,ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityTai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Right box (front),Proximity,,STATE,198.455,203.88,5.425,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Non-functional,Midd box,Proximity,,STATE,198.523,199.149,0.626,,
ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:40,ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k.avi,289.96,25,Fay,8,2,111522,Non-functional,Midd box,Proximity,,STATE,198.557,199.681,1.124,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Non-functional,Non-functional,Trial type,,STATE,198.846,242.444,43.598,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Non-functional,Testing compartment,Compartment,,STATE,198.846,211.52,12.674,,
ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:16,ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Non-functional,Arriving at start of trial,Movement,,STATE,198.846,200.698,1.852,,
ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,27/01/2023 12:49,ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJohn10.7.22ESExpS2.MTS.re-encoded.1920px.800k.avi,330.76,25,John,2,2,10722,Non-functional,Left box,Proximity,,STATE,199.149,201.746,2.597,,
ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:40,ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k.avi,289.96,25,Fay,8,2,111522,Non-functional,Right box (front),Proximity,,STATE,199.681,203.306,3.625,,
ReliabilitySkipper10.19.22ESExpS3.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:06,ReliabilitySkipper10.19.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.19.22ESExpS3.MTS.re-encoded.1920px.800k.avi,318.76,25,Skipper,3,2,101922,Non-functional,Testing compartment,Compartment,,STATE,199.826,220.878,21.052,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Fiddling with wood,Fiddling,,STATE,199.888,200.413,0.525,,
ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 10:56,ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityCoco10.25.22ESExpS6.MTS.re-encoded.1920px.800k.avi,322.6,25,Coco,6,2,102522,Non-functional,Midd box,Proximity,,STATE,200.033,202.632,2.599,,
ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k - copy,22/01/2023 11:40,ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityFay11.15.22ESExpS8.MTS.re-encoded.1920px.800k.avi,289.96,25,Fay,8,2,111522,Non-functional,Fiddling with wood,Fiddling,,STATE,200.081,202.856,2.775,,
ReliabilitySkipper10.19.22ESExpS3.MTS.re-encoded.1920px.800k - copy,30/01/2023 17:06,ReliabilitySkipper10.19.22ESExpS3.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilitySkipper10.19.22ESExpS3.MTS.re-encoded.1920px.800k.avi,318.76,25,Skipper,3,2,101922,Non-functional,Left box,Proximity,,STATE,200.577,200.928,0.351,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Food to end of trial,Time spent,,STATE,200.638,235.898,35.26,,
ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,22/01/2023 14:28,ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k - copy,C:/Users/Student/Documents/Masters/Extra-curricular course stuff/Kea coding/Videos/ReliabilityJeanLuc11.2.22ESExpS6.MTS.re-encoded.1920px.800k.avi,325.96,25,JeanLuc,6,2,11222,Non-functional,Midd box,Proximity,,STATE,200.692,201.142,0.45,,
