Observation id,Observation date,Media file,Total length,FPS,Subject,Session,Trial Order,Date,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s)
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Functional,Waiting compartment,Compartment,,STATE,212.408,244.708,32.3
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Midd box,Proximity,,STATE,215.03,217.255,2.225
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Non-functional,Fiddling with wood,Fiddling,,STATE,216.646,219.296,2.65
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Looking back,Looking,,STATE,217.255,223.63,6.375
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Non-functional,Fiddling with wood,Fiddling,,STATE,219.871,222.421,2.55
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Left box,Proximity,,STATE,223.63,228.905,5.275
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Non-functional,Right side peek,Peeking,,STATE,223.771,224.871,1.1
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Non-functional,Fiddling with wood,Fiddling,,STATE,224.871,227.996,3.125
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Non-functional,Exiting at end of trial,Movement,,STATE,228.496,231.796,3.3
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Midd box,Proximity,,STATE,228.905,229.53,0.625
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Right box (front),Proximity,,STATE,229.53,232.455,2.925
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,No focal subject,Waiting compartment,Compartment,,STATE,231.796,270.271,38.475
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Midd box,Proximity,,STATE,232.455,234.005,1.55
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Looking back,Looking,,STATE,234.005,239.23,5.225
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,No focal subject,Waiting compartment,Compartment,,STATE,238.249,282.716,44.467
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Left box,Proximity,,STATE,240.63,241.18,0.55
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Functional,Trial type,,STATE,240.89,284.594,43.704
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Testing compartment,Compartment,,STATE,240.89,247.191,6.301
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Arriving at start of trial,Movement,,STATE,240.89,242.064,1.174
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Solve to food,Time spent,,STATE,242.064,244.865,2.801
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Right box (front),Proximity,,STATE,242.064,244.99,2.926
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Waiting compartment,Compartment,,STATE,244.13,246.905,2.775
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Food to end of trial,Time spent,,STATE,244.865,284.594,39.729
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Midd box,Proximity,,STATE,244.99,245.514,0.524
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,No focal subject,Waiting compartment,Compartment,,STATE,245.208,288.182,42.974
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Left box,Proximity,,STATE,245.514,246.54,1.026
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Testing compartment,Compartment,,STATE,246.905,262.604,15.699
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Waiting compartment,Compartment,,STATE,247.191,255.865,8.674
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Left box,Proximity,,STATE,247.305,249.23,1.925
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Midd box,Proximity,,STATE,249.23,249.905,0.675
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Right box (front),Proximity,,STATE,249.905,258.33,8.425
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Left box,Proximity,,STATE,255.865,257.616,1.751
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Testing compartment,Compartment,,STATE,255.865,278.669,22.804
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Midd box,Proximity,,STATE,257.616,258.069,0.453
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Food to end of trial,Time spent,,STATE,257.905,299.97,42.065
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Right box (front),Proximity,,STATE,258.069,269.061,10.992
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Midd box,Proximity,,STATE,258.33,258.73,0.4
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Left box,Proximity,,STATE,258.73,261.13,2.4
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Fiddling with wood,Fiddling,,STATE,258.941,261.866,2.925
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Waiting compartment,Compartment,,STATE,262.604,266.22,3.616
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Fiddling with wood,Fiddling,,STATE,264.116,268.086,3.97
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Left box,Proximity,,STATE,266.22,270.495,4.275
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Testing compartment,Compartment,,STATE,266.22,296.12,29.9
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Peek on top,Peeking,,STATE,268.086,269.061,0.975
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Midd box,Proximity,,STATE,269.061,270.586,1.525
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Functional,Trial type,,STATE,270.271,315.821,45.55
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Testing compartment,Compartment,,STATE,270.271,313.671,43.4
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Arriving at start of trial,Movement,,STATE,270.271,271.496,1.225
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Midd box,Proximity,,STATE,270.495,271.32,0.825
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Left box,Proximity,,STATE,270.586,271.235,0.649
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Midd box,Proximity,,STATE,271.235,274.286,3.051
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Fiddling with wood,Fiddling,,STATE,271.32,282.02,10.7
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Right box (front),Proximity,,STATE,271.32,294.145,22.825
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Solve to food,Time spent,,STATE,271.496,275.096,3.6
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Right box (front),Proximity,,STATE,271.496,275.446,3.95
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Left box,Proximity,,STATE,274.286,278.094,3.808
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Food to end of trial,Time spent,,STATE,275.096,315.821,40.725
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Midd box,Proximity,,STATE,275.446,275.946,0.5
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Left box,Proximity,,STATE,275.946,277.771,1.825
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,Functional,Exiting at end of trial,Movement,,STATE,278.094,278.669,0.575
Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k,12/8/2022 14:48,D:/Explanation Seeking/Experiment/Odo/Odo11.22.22ESExpS5redo.MTS.re-encoded.1920px.800k.avi,384.52,25,Odo,5,1,112222,No focal subject,Waiting compartment,Compartment,,STATE,278.669,330.97,52.301
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Midd box,Proximity,,STATE,278.971,283.271,4.3
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Functional,Trial type,,STATE,282.716,331.342,48.626
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Testing compartment,Compartment,,STATE,282.716,293.292,10.576
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Arriving at start of trial,Movement,,STATE,282.716,287.07,4.354
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Fiddling with wood,Fiddling,,STATE,282.82,288.045,5.225
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Left box,Proximity,,STATE,283.271,284.371,1.1
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Midd box,Proximity,,STATE,284.371,284.771,0.4
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Right box (front),Proximity,,STATE,284.771,305.121,20.35
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Fiddling with wood,Fiddling,,STATE,285.271,292.171,6.9
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Solve to food,Time spent,,STATE,287.07,288.716,1.646
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Right box (front),Proximity,,STATE,287.07,288.992,1.922
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Non-functional,Trial type,,STATE,288.182,334.957,46.775
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Testing compartment,Compartment,,STATE,288.182,303.708,15.526
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Arriving at start of trial,Movement,,STATE,288.182,289.533,1.351
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Fiddling with wood,Fiddling,,STATE,288.695,294.145,5.45
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Food to end of trial,Time spent,,STATE,288.716,331.342,42.626
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Midd box,Proximity,,STATE,288.992,289.292,0.3
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Left box,Proximity,,STATE,289.292,292.017,2.725
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Solve to food,Time spent,,STATE,289.533,294.108,4.575
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Right box (front),Proximity,,STATE,289.533,291.458,1.925
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Midd box,Proximity,,STATE,291.458,294.558,3.1
Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/13/2022 15:09,D:/Explanation Seeking/Experiment/Sunny/Sunny11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,335.56,25,Sunny,6,2,112222,Functional,Waiting compartment,Compartment,,STATE,293.292,326.067,32.775
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Right side peek,Peeking,,STATE,293.671,295.071,1.4
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Food to end of trial,Time spent,,STATE,294.108,334.957,40.849
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,Functional,Exiting at end of trial,Movement,,STATE,294.145,296.12,1.975
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Left box,Proximity,,STATE,294.558,302.783,8.225
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Fiddling with wood,Fiddling,,STATE,295.071,302.196,7.125
Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k,12/15/2022 15:55,D:/Explanation Seeking/Experiment/Tai/Tai11.22.22ESExpS6.MTS.re-encoded.1920px.800k.avi,405.64,25,Tai,6,1,112222,No focal subject,Waiting compartment,Compartment,,STATE,296.12,350.02,53.9
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Fiddling with wood,Fiddling,,STATE,303.071,304.621,1.55
Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k,12/9/2022 14:10,D:/Explanation Seeking/Experiment/Plume/Plume11.22.22ESExpS7.MTS.re-encoded.1920px.800k.avi,342.76,25,Plume,7,1,112222,Non-functional,Waiting compartment,Compartment,,STATE,303.708,325.958,22.25
Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k,12/15/2022 16:12,D:/Explanation Seeking/Experiment/Mali/Mali11.22.22ESExpS1.MTS.re-encoded.1920px.800k.avi,318.76,25,Mali,1,2,112222,Functional,Midd box,Proximity,,STATE,305.121,305.896,0.775
